fabricante,modelo,codigo_modelo,url_modelo,href_original,texto_link,params
Koenigsegg,Regera,Regera,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Koenigsegg&modelo=Regera,catalogomodelo.asp?fabricante=Koenigsegg&modelo=Regera,Regera,"{'fabricante': ['Koenigsegg'], 'modelo': ['Regera']}"
Lada,Laika,Laika,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lada&modelo=Laika,catalogomodelo.asp?fabricante=Lada&modelo=Laika,Laika,"{'fabricante': ['Lada'], 'modelo': ['Laika']}"
Lada,Laika SW,Laika SW,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lada&modelo=Laika SW,catalogomodelo.asp?fabricante=Lada&modelo=Laika SW,Laika SW,"{'fabricante': ['Lada'], 'modelo': ['Laika SW']}"
Lada,Niva,Niva,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lada&modelo=Niva,catalogomodelo.asp?fabricante=Lada&modelo=Niva,Niva,"{'fabricante': ['Lada'], 'modelo': ['Niva']}"
Lada,Samara,Samara,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lada&modelo=Samara,catalogomodelo.asp?fabricante=Lada&modelo=Samara,Samara,"{'fabricante': ['Lada'], 'modelo': ['Samara']}"
Lafer,MP,MP,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lafer&modelo=MP,catalogomodelo.asp?fabricante=Lafer&modelo=MP,MP,"{'fabricante': ['Lafer'], 'modelo': ['MP']}"
Lamborghini,Aventador,Aventador,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lamborghini&modelo=Aventador,catalogomodelo.asp?fabricante=Lamborghini&modelo=Aventador,Aventador,"{'fabricante': ['Lamborghini'], 'modelo': ['Aventador']}"
Lamborghini,Centenario,Centenario,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lamborghini&modelo=Centenario,catalogomodelo.asp?fabricante=Lamborghini&modelo=Centenario,Centenario,"{'fabricante': ['Lamborghini'], 'modelo': ['Centenario']}"
Lamborghini,Countach,Countach,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lamborghini&modelo=Countach,catalogomodelo.asp?fabricante=Lamborghini&modelo=Countach,Countach,"{'fabricante': ['Lamborghini'], 'modelo': ['Countach']}"
Lamborghini,Diablo,Diablo,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lamborghini&modelo=Diablo,catalogomodelo.asp?fabricante=Lamborghini&modelo=Diablo,Diablo,"{'fabricante': ['Lamborghini'], 'modelo': ['Diablo']}"
Lamborghini,Fenomeno,Fenomeno,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lamborghini&modelo=Fenomeno,catalogomodelo.asp?fabricante=Lamborghini&modelo=Fenomeno,Fenomeno,"{'fabricante': ['Lamborghini'], 'modelo': ['Fenomeno']}"
Lamborghini,Gallardo,Gallardo,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lamborghini&modelo=Gallardo,catalogomodelo.asp?fabricante=Lamborghini&modelo=Gallardo,Gallardo,"{'fabricante': ['Lamborghini'], 'modelo': ['Gallardo']}"
Lamborghini,Huracan,Huracan,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lamborghini&modelo=Huracan,catalogomodelo.asp?fabricante=Lamborghini&modelo=Huracan,Huracan,"{'fabricante': ['Lamborghini'], 'modelo': ['Huracan']}"
Lamborghini,LM002,LM002,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lamborghini&modelo=LM002,catalogomodelo.asp?fabricante=Lamborghini&modelo=LM002,LM002,"{'fabricante': ['Lamborghini'], 'modelo': ['LM002']}"
Lamborghini,Murcielago,Murcielago,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lamborghini&modelo=Murcielago,catalogomodelo.asp?fabricante=Lamborghini&modelo=Murcielago,Murcielago,"{'fabricante': ['Lamborghini'], 'modelo': ['Murcielago']}"
Lamborghini,Reventon,Reventon,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lamborghini&modelo=Reventon,catalogomodelo.asp?fabricante=Lamborghini&modelo=Reventon,Reventon,"{'fabricante': ['Lamborghini'], 'modelo': ['Reventon']}"
Lamborghini,Revuelto,Revuelto,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lamborghini&modelo=Revuelto,catalogomodelo.asp?fabricante=Lamborghini&modelo=Revuelto,Revuelto,"{'fabricante': ['Lamborghini'], 'modelo': ['Revuelto']}"
Lamborghini,Sesto Elemento,Sesto Elemento,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lamborghini&modelo=Sesto Elemento,catalogomodelo.asp?fabricante=Lamborghini&modelo=Sesto Elemento,Sesto Elemento,"{'fabricante': ['Lamborghini'], 'modelo': ['Sesto Elemento']}"
Lamborghini,Sian,Sian,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lamborghini&modelo=Sian,catalogomodelo.asp?fabricante=Lamborghini&modelo=Sian,Sian,"{'fabricante': ['Lamborghini'], 'modelo': ['Sian']}"
Lamborghini,Temerario,Temerario,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lamborghini&modelo=Temerario,catalogomodelo.asp?fabricante=Lamborghini&modelo=Temerario,Temerario,"{'fabricante': ['Lamborghini'], 'modelo': ['Temerario']}"
Lamborghini,Urus,Urus,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lamborghini&modelo=Urus,catalogomodelo.asp?fabricante=Lamborghini&modelo=Urus,Urus,"{'fabricante': ['Lamborghini'], 'modelo': ['Urus']}"
Lamborghini,Veneno,Veneno,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lamborghini&modelo=Veneno,catalogomodelo.asp?fabricante=Lamborghini&modelo=Veneno,Veneno,"{'fabricante': ['Lamborghini'], 'modelo': ['Veneno']}"
Land Rover,Defender,Defender,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Land Rover&modelo=Defender,catalogomodelo.asp?fabricante=Land Rover&modelo=Defender,Defender,"{'fabricante': ['Land Rover'], 'modelo': ['Defender']}"
Land Rover,Discovery,Discovery,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Land Rover&modelo=Discovery,catalogomodelo.asp?fabricante=Land Rover&modelo=Discovery,Discovery,"{'fabricante': ['Land Rover'], 'modelo': ['Discovery']}"
Land Rover,Discovery Sport,Discovery Sport,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Land Rover&modelo=Discovery Sport,catalogomodelo.asp?fabricante=Land Rover&modelo=Discovery Sport,Discovery Sport,"{'fabricante': ['Land Rover'], 'modelo': ['Discovery Sport']}"
Land Rover,Evoque,Evoque,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Land Rover&modelo=Evoque,catalogomodelo.asp?fabricante=Land Rover&modelo=Evoque,Evoque,"{'fabricante': ['Land Rover'], 'modelo': ['Evoque']}"
Land Rover,Evoque Coupe,Evoque Coupe,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Land Rover&modelo=Evoque Coupe,catalogomodelo.asp?fabricante=Land Rover&modelo=Evoque Coupe,Evoque Coupe,"{'fabricante': ['Land Rover'], 'modelo': ['Evoque Coupe']}"
Land Rover,Freelander,Freelander,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Land Rover&modelo=Freelander,catalogomodelo.asp?fabricante=Land Rover&modelo=Freelander,Freelander,"{'fabricante': ['Land Rover'], 'modelo': ['Freelander']}"
Land Rover,Range Rover,Range Rover,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Land Rover&modelo=Range Rover,catalogomodelo.asp?fabricante=Land Rover&modelo=Range Rover,Range Rover,"{'fabricante': ['Land Rover'], 'modelo': ['Range Rover']}"
Land Rover,Range Rover Sport,Range Rover Sport,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Land Rover&modelo=Range Rover Sport,catalogomodelo.asp?fabricante=Land Rover&modelo=Range Rover Sport,Range Rover Sport,"{'fabricante': ['Land Rover'], 'modelo': ['Range Rover Sport']}"
Land Rover,Velar,Velar,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Land Rover&modelo=Velar,catalogomodelo.asp?fabricante=Land Rover&modelo=Velar,Velar,"{'fabricante': ['Land Rover'], 'modelo': ['Velar']}"
Leapmotor,A10,A10,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Leapmotor&modelo=A10,catalogomodelo.asp?fabricante=Leapmotor&modelo=A10,A10,"{'fabricante': ['Leapmotor'], 'modelo': ['A10']}"
Leapmotor,B10,B10,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Leapmotor&modelo=B10,catalogomodelo.asp?fabricante=Leapmotor&modelo=B10,B10,"{'fabricante': ['Leapmotor'], 'modelo': ['B10']}"
Leapmotor,C10,C10,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Leapmotor&modelo=C10,catalogomodelo.asp?fabricante=Leapmotor&modelo=C10,C10,"{'fabricante': ['Leapmotor'], 'modelo': ['C10']}"
Leapmotor,C16,C16,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Leapmotor&modelo=C16,catalogomodelo.asp?fabricante=Leapmotor&modelo=C16,C16,"{'fabricante': ['Leapmotor'], 'modelo': ['C16']}"
Lepas,L4,L4,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lepas&modelo=L4,catalogomodelo.asp?fabricante=Lepas&modelo=L4,L4,"{'fabricante': ['Lepas'], 'modelo': ['L4']}"
Lepas,L6,L6,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lepas&modelo=L6,catalogomodelo.asp?fabricante=Lepas&modelo=L6,L6,"{'fabricante': ['Lepas'], 'modelo': ['L6']}"
Lexus,CT200h,CT200h,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=CT200h,catalogomodelo.asp?fabricante=Lexus&modelo=CT200h,CT200h,"{'fabricante': ['Lexus'], 'modelo': ['CT200h']}"
Lexus,ES300,ES300,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=ES300,catalogomodelo.asp?fabricante=Lexus&modelo=ES300,ES300,"{'fabricante': ['Lexus'], 'modelo': ['ES300']}"
Lexus,ES300h,ES300h,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=ES300h,catalogomodelo.asp?fabricante=Lexus&modelo=ES300h,ES300h,"{'fabricante': ['Lexus'], 'modelo': ['ES300h']}"
Lexus,ES330,ES330,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=ES330,catalogomodelo.asp?fabricante=Lexus&modelo=ES330,ES330,"{'fabricante': ['Lexus'], 'modelo': ['ES330']}"
Lexus,ES350,ES350,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=ES350,catalogomodelo.asp?fabricante=Lexus&modelo=ES350,ES350,"{'fabricante': ['Lexus'], 'modelo': ['ES350']}"
Lexus,GS300,GS300,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=GS300,catalogomodelo.asp?fabricante=Lexus&modelo=GS300,GS300,"{'fabricante': ['Lexus'], 'modelo': ['GS300']}"
Lexus,IS250,IS250,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=IS250,catalogomodelo.asp?fabricante=Lexus&modelo=IS250,IS250,"{'fabricante': ['Lexus'], 'modelo': ['IS250']}"
Lexus,IS300,IS300,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=IS300,catalogomodelo.asp?fabricante=Lexus&modelo=IS300,IS300,"{'fabricante': ['Lexus'], 'modelo': ['IS300']}"
Lexus,LFA,LFA,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=LFA,catalogomodelo.asp?fabricante=Lexus&modelo=LFA,LFA,"{'fabricante': ['Lexus'], 'modelo': ['LFA']}"
Lexus,LS400,LS400,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=LS400,catalogomodelo.asp?fabricante=Lexus&modelo=LS400,LS400,"{'fabricante': ['Lexus'], 'modelo': ['LS400']}"
Lexus,LS430,LS430,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=LS430,catalogomodelo.asp?fabricante=Lexus&modelo=LS430,LS430,"{'fabricante': ['Lexus'], 'modelo': ['LS430']}"
Lexus,LS460,LS460,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=LS460,catalogomodelo.asp?fabricante=Lexus&modelo=LS460,LS460,"{'fabricante': ['Lexus'], 'modelo': ['LS460']}"
Lexus,LS500h,LS500h,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=LS500h,catalogomodelo.asp?fabricante=Lexus&modelo=LS500h,LS500h,"{'fabricante': ['Lexus'], 'modelo': ['LS500h']}"
Lexus,NX200t,NX200t,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=NX200t,catalogomodelo.asp?fabricante=Lexus&modelo=NX200t,NX200t,"{'fabricante': ['Lexus'], 'modelo': ['NX200t']}"
Lexus,NX300,NX300,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=NX300,catalogomodelo.asp?fabricante=Lexus&modelo=NX300,NX300,"{'fabricante': ['Lexus'], 'modelo': ['NX300']}"
Lexus,NX300h,NX300h,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=NX300h,catalogomodelo.asp?fabricante=Lexus&modelo=NX300h,NX300h,"{'fabricante': ['Lexus'], 'modelo': ['NX300h']}"
Lexus,NX350h,NX350h,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=NX350h,catalogomodelo.asp?fabricante=Lexus&modelo=NX350h,NX350h,"{'fabricante': ['Lexus'], 'modelo': ['NX350h']}"
Lexus,NX450h,NX450h,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=NX450h,catalogomodelo.asp?fabricante=Lexus&modelo=NX450h,NX450h,"{'fabricante': ['Lexus'], 'modelo': ['NX450h']}"
Lexus,RX300,RX300,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=RX300,catalogomodelo.asp?fabricante=Lexus&modelo=RX300,RX300,"{'fabricante': ['Lexus'], 'modelo': ['RX300']}"
Lexus,RX350,RX350,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=RX350,catalogomodelo.asp?fabricante=Lexus&modelo=RX350,RX350,"{'fabricante': ['Lexus'], 'modelo': ['RX350']}"
Lexus,RX450h,RX450h,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=RX450h,catalogomodelo.asp?fabricante=Lexus&modelo=RX450h,RX450h,"{'fabricante': ['Lexus'], 'modelo': ['RX450h']}"
Lexus,RX500h,RX500h,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=RX500h,catalogomodelo.asp?fabricante=Lexus&modelo=RX500h,RX500h,"{'fabricante': ['Lexus'], 'modelo': ['RX500h']}"
Lexus,RZ500e,RZ500e,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=RZ500e,catalogomodelo.asp?fabricante=Lexus&modelo=RZ500e,RZ500e,"{'fabricante': ['Lexus'], 'modelo': ['RZ500e']}"
Lexus,SC400,SC400,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=SC400,catalogomodelo.asp?fabricante=Lexus&modelo=SC400,SC400,"{'fabricante': ['Lexus'], 'modelo': ['SC400']}"
Lexus,UX250h,UX250h,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=UX250h,catalogomodelo.asp?fabricante=Lexus&modelo=UX250h,UX250h,"{'fabricante': ['Lexus'], 'modelo': ['UX250h']}"
Lexus,UX300h,UX300h,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lexus&modelo=UX300h,catalogomodelo.asp?fabricante=Lexus&modelo=UX300h,UX300h,"{'fabricante': ['Lexus'], 'modelo': ['UX300h']}"
Lifan,320,320,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lifan&modelo=320,catalogomodelo.asp?fabricante=Lifan&modelo=320,320,"{'fabricante': ['Lifan'], 'modelo': ['320']}"
Lifan,530,530,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lifan&modelo=530,catalogomodelo.asp?fabricante=Lifan&modelo=530,530,"{'fabricante': ['Lifan'], 'modelo': ['530']}"
Lifan,620,620,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lifan&modelo=620,catalogomodelo.asp?fabricante=Lifan&modelo=620,620,"{'fabricante': ['Lifan'], 'modelo': ['620']}"
Lifan,Foison,Foison,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lifan&modelo=Foison,catalogomodelo.asp?fabricante=Lifan&modelo=Foison,Foison,"{'fabricante': ['Lifan'], 'modelo': ['Foison']}"
Lifan,X60,X60,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lifan&modelo=X60,catalogomodelo.asp?fabricante=Lifan&modelo=X60,X60,"{'fabricante': ['Lifan'], 'modelo': ['X60']}"
Lifan,X80,X80,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lifan&modelo=X80,catalogomodelo.asp?fabricante=Lifan&modelo=X80,X80,"{'fabricante': ['Lifan'], 'modelo': ['X80']}"
Lincoln,Town Car,Town Car,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lincoln&modelo=Town Car,catalogomodelo.asp?fabricante=Lincoln&modelo=Town Car,Town Car,"{'fabricante': ['Lincoln'], 'modelo': ['Town Car']}"
Lobini,H1,H1,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lobini&modelo=H1,catalogomodelo.asp?fabricante=Lobini&modelo=H1,H1,"{'fabricante': ['Lobini'], 'modelo': ['H1']}"
Lotus,Elan,Elan,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lotus&modelo=Elan,catalogomodelo.asp?fabricante=Lotus&modelo=Elan,Elan,"{'fabricante': ['Lotus'], 'modelo': ['Elan']}"
Lotus,Elise,Elise,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lotus&modelo=Elise,catalogomodelo.asp?fabricante=Lotus&modelo=Elise,Elise,"{'fabricante': ['Lotus'], 'modelo': ['Elise']}"
Lotus,Emira,Emira,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lotus&modelo=Emira,catalogomodelo.asp?fabricante=Lotus&modelo=Emira,Emira,"{'fabricante': ['Lotus'], 'modelo': ['Emira']}"
Lotus,Esprit,Esprit,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lotus&modelo=Esprit,catalogomodelo.asp?fabricante=Lotus&modelo=Esprit,Esprit,"{'fabricante': ['Lotus'], 'modelo': ['Esprit']}"
Lotus,Evija,Evija,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lotus&modelo=Evija,catalogomodelo.asp?fabricante=Lotus&modelo=Evija,Evija,"{'fabricante': ['Lotus'], 'modelo': ['Evija']}"
Lotus,Evora,Evora,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lotus&modelo=Evora,catalogomodelo.asp?fabricante=Lotus&modelo=Evora,Evora,"{'fabricante': ['Lotus'], 'modelo': ['Evora']}"
Lotus,Exige,Exige,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lotus&modelo=Exige,catalogomodelo.asp?fabricante=Lotus&modelo=Exige,Exige,"{'fabricante': ['Lotus'], 'modelo': ['Exige']}"
Lynk Co,02,02,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lynk Co&modelo=02,catalogomodelo.asp?fabricante=Lynk Co&modelo=02,02,"{'fabricante': ['Lynk Co'], 'modelo': ['02']}"
Lynk Co,08,08,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Lynk Co&modelo=08,catalogomodelo.asp?fabricante=Lynk Co&modelo=08,08,"{'fabricante': ['Lynk Co'], 'modelo': ['08']}"
MG,550,550,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=MG&modelo=550,catalogomodelo.asp?fabricante=MG&modelo=550,550,"{'fabricante': ['MG'], 'modelo': ['550']}"
MG,6,6,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=MG&modelo=6,catalogomodelo.asp?fabricante=MG&modelo=6,6,"{'fabricante': ['MG'], 'modelo': ['6']}"
MG,Cyberster,Cyberster,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=MG&modelo=Cyberster,catalogomodelo.asp?fabricante=MG&modelo=Cyberster,Cyberster,"{'fabricante': ['MG'], 'modelo': ['Cyberster']}"
MG,MG4,MG4,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=MG&modelo=MG4,catalogomodelo.asp?fabricante=MG&modelo=MG4,MG4,"{'fabricante': ['MG'], 'modelo': ['MG4']}"
MG,MG4 Urban,MG4 Urban,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=MG&modelo=MG4 Urban,catalogomodelo.asp?fabricante=MG&modelo=MG4 Urban,MG4 Urban,"{'fabricante': ['MG'], 'modelo': ['MG4 Urban']}"
MG,MGS5,MGS5,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=MG&modelo=MGS5,catalogomodelo.asp?fabricante=MG&modelo=MGS5,MGS5,"{'fabricante': ['MG'], 'modelo': ['MGS5']}"
Mahindra,Scorpio Picape,Scorpio Picape,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Mahindra&modelo=Scorpio Picape,catalogomodelo.asp?fabricante=Mahindra&modelo=Scorpio Picape,Scorpio Picape,"{'fabricante': ['Mahindra'], 'modelo': ['Scorpio Picape']}"
Mahindra,Scorpio SUV,Scorpio SUV,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Mahindra&modelo=Scorpio SUV,catalogomodelo.asp?fabricante=Mahindra&modelo=Scorpio SUV,Scorpio SUV,"{'fabricante': ['Mahindra'], 'modelo': ['Scorpio SUV']}"
Maserati,3200 GT,3200 GT,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Maserati&modelo=3200 GT,catalogomodelo.asp?fabricante=Maserati&modelo=3200 GT,3200 GT,"{'fabricante': ['Maserati'], 'modelo': ['3200 GT']}"
Maserati,Coupe,Coupe,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Maserati&modelo=Coupe,catalogomodelo.asp?fabricante=Maserati&modelo=Coupe,Coupe,"{'fabricante': ['Maserati'], 'modelo': ['Coupe']}"
Maserati,Ghibli,Ghibli,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Maserati&modelo=Ghibli,catalogomodelo.asp?fabricante=Maserati&modelo=Ghibli,Ghibli,"{'fabricante': ['Maserati'], 'modelo': ['Ghibli']}"
Maserati,GranCabrio,GranCabrio,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Maserati&modelo=GranCabrio,catalogomodelo.asp?fabricante=Maserati&modelo=GranCabrio,GranCabrio,"{'fabricante': ['Maserati'], 'modelo': ['GranCabrio']}"
Maserati,GranTurismo,GranTurismo,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Maserati&modelo=GranTurismo,catalogomodelo.asp?fabricante=Maserati&modelo=GranTurismo,GranTurismo,"{'fabricante': ['Maserati'], 'modelo': ['GranTurismo']}"
Maserati,Levante,Levante,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Maserati&modelo=Levante,catalogomodelo.asp?fabricante=Maserati&modelo=Levante,Levante,"{'fabricante': ['Maserati'], 'modelo': ['Levante']}"
Maserati,MC12,MC12,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Maserati&modelo=MC12,catalogomodelo.asp?fabricante=Maserati&modelo=MC12,MC12,"{'fabricante': ['Maserati'], 'modelo': ['MC12']}"
Maserati,MC20,MC20,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Maserati&modelo=MC20,catalogomodelo.asp?fabricante=Maserati&modelo=MC20,MC20,"{'fabricante': ['Maserati'], 'modelo': ['MC20']}"
Maserati,Quattroporte,Quattroporte,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Maserati&modelo=Quattroporte,catalogomodelo.asp?fabricante=Maserati&modelo=Quattroporte,Quattroporte,"{'fabricante': ['Maserati'], 'modelo': ['Quattroporte']}"
Maserati,Spyder,Spyder,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Maserati&modelo=Spyder,catalogomodelo.asp?fabricante=Maserati&modelo=Spyder,Spyder,"{'fabricante': ['Maserati'], 'modelo': ['Spyder']}"
Mazda,626,626,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Mazda&modelo=626,catalogomodelo.asp?fabricante=Mazda&modelo=626,626,"{'fabricante': ['Mazda'], 'modelo': ['626']}"
Mazda,929,929,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Mazda&modelo=929,catalogomodelo.asp?fabricante=Mazda&modelo=929,929,"{'fabricante': ['Mazda'], 'modelo': ['929']}"
Mazda,B-2200,B-2200,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Mazda&modelo=B-2200,catalogomodelo.asp?fabricante=Mazda&modelo=B-2200,B-2200,"{'fabricante': ['Mazda'], 'modelo': ['B-2200']}"
Mazda,B-2500,B-2500,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Mazda&modelo=B-2500,catalogomodelo.asp?fabricante=Mazda&modelo=B-2500,B-2500,"{'fabricante': ['Mazda'], 'modelo': ['B-2500']}"
Mazda,MPV,MPV,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Mazda&modelo=MPV,catalogomodelo.asp?fabricante=Mazda&modelo=MPV,MPV,"{'fabricante': ['Mazda'], 'modelo': ['MPV']}"
Mazda,MX-3,MX-3,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Mazda&modelo=MX-3,catalogomodelo.asp?fabricante=Mazda&modelo=MX-3,MX-3,"{'fabricante': ['Mazda'], 'modelo': ['MX-3']}"
Mazda,MX-5,MX-5,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Mazda&modelo=MX-5,catalogomodelo.asp?fabricante=Mazda&modelo=MX-5,MX-5,"{'fabricante': ['Mazda'], 'modelo': ['MX-5']}"
Mazda,Protegé,Protegé,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Mazda&modelo=Protegé,catalogomodelo.asp?fabricante=Mazda&modelo=Protegé,Protegé,"{'fabricante': ['Mazda'], 'modelo': ['Protegé']}"
Mazda,RX-7,RX-7,https://www.carrosnaweb.com.br/catalogomodelo.asp?fabricante=Mazda&modelo=RX-7,catalogomodelo.asp?fabricante=Mazda&modelo=RX-7,RX-7,"{'fabricante': ['Mazda'], 'modelo': ['RX-7']}"
